timestamp,speaker,words,tags,highlight,timelink
 ,DB:,"Do you save individual works as you go along, or do you simply save over what you've written? Do you save drafts?",files; revision,
 ,KM:,"Oh, no. I don't. I probably should, but I almost never save drafts. I just open up a doc and write over it until I think it's finished.",files; revision,
 ,DB:,"OK. And what are your naming conventions for your files?",files,
 ,KM:,"Usually the name of the poem, followed by the file name.",files,
 ,DB:,"And so, because you don't use drafts, it's just the one?",filesfiles,
 ,KM:,"Yeah. I don't rename it once I've drafted it or anything. It just stays the same.",,
 ,DB:,"Do you print out your writing to revise it?",,
 ,KM:,"No, not typically.",,
 ,DB:,"OK.",,
 ,KM:,"Well, I mean, I might do that on occasion with something like an essay because it's easier on the eyes. But the poems are usually shorter, and again because of the specific nature of the composition, in some cases, you'll see I can't revise it really well at all if it's not on a computer.",,
 ,DB:,"Yeah. Do you ever save any paper copies of interim drafts?",paper,
 ,KM:,"Usually not. I think the only exception to that is maybe I have some paper copies somewhere of something I wrote in college and hope no one ever sees&#8212;maybe it's the way they're written. I don't ever bother to try and scribe them digitally.",paper,
 ,DB:,"Do you back up your work?",,
 ,KM:,"When I remember, yeah.",,
 ,DB:,"And how often do you do that?",,
 ,KM:,"Oh, god. I don't know. I probably need to do it right now&#8212;excuse me! Really, it's very erratic.",,
 ,DB:,"OK. Do you have Dropbox or anything?",future,
 ,KM:,"You know, I've got a server here on campus. It's a backup server that I save things to. It's very simple. All I'd need to do is drag stuff right now, and I could do it to stop worrying about it. I've also got an external hard drive at home.",future,
 [00:04:40],DB:,"And if you're going to archive it, if you're going to back it up, that's where you put the work? And once a poem is finished, do you move it to a different folder?",future,280
 ,KM:,"Yeah, I've gotten kind of lax on it. I need to go in and update it, but typically what it'll be is: I have a folder&#8212;a main poetry folder&#8212;and within that, if there is a specific categories for certain projects, I'll divide them in to that, like a book project or whatever. And if something is published, typically, I'll put a copy of it in the Published folder, and then there would be like an Ongoing, or In-process, folder.",future,
 ,DB:,"Yeah. Do you keep print copies of final drafts? Do you print them out?",future,
 ,KM:,"Not usually.",future,
 ,DB:,"And how about the media you've been published in? Do you keep the journals in a sort of space?",future,
 ,KM:,"I do, yeah. I have a shelf full of journals and books.",future,
 ,DB:,"OK. So, do you have any standard practices for archiving digitally or physically, would you say?",future,
 ,KM:,"Maybe explain what you mean a little more.",future,
 ,DB:,"Do you have a certain kind of way you put it on an external hard drive, like you put all your papers, or your books, on a certain shelf and that's kind of like your &quot;archive&quot;?",future,
 ,KM:,"Yeah. Right, yes. Like I said, I do have a shelf in my living room. It's like most of the journals and books and anthologies I've been published in. And as far as I said for the digital files, yeah, there's usually a &quot;published&quot; folder&#8212;which is way behind being updated.",future,
 ,DB:,"So, have you ever received or sought out information about digital archiving, or any sort of practices in that way?",,
 ,KM:,"Not really, no.",,
 ,DB:,"OK. Would you be interested in receiving information?",,
 ,KM:,"Possibly, yeah.",,
 ,DB:,"OK, that was kind of the basics. And so, this gets more to your trajectory as a writer. It starts off kind of getting a larger arc of it. So, how long have you been writing &quot;professionally&quot;?",career,
 ,KM:,"I'd say since roughly '98 or '99.",career,
 [00:06:55],DB:,"And could you kind of give us a sense of the arc of your career over that time period?",career,415
 ,KM:,"Sure. That's when I was just finishing grad school and procrastinating on finishing my dissertation. So, I kind of went back to my long-time interest in contemporary poetry. And I think I had tried to send a few things out to get them published over the years, a few times without any success or sense of direction about it. And then during this time-wasting period, I became aware of electronic journals that were publishing authors I liked. But before that, I hadn't known even how to submit work, you know, to the same journals that would publish the kind of writers I liked. Because, you know, I had tried&#8212;for example, 5, 10 years before&#8212;to submit to magazines that I knew published language poetry and things like that. And typically I'd get no response, or maybe a slip saying, &quot;Sorry, this journal is no longer in circulation&quot; because the only way I heard about them in the first place was from the library copies. I had no contact with any of the people involved.",career,
 ,KM:,"So, the internet changed that. I've been published in a few online journals and made contacts with poets that way. And then it was pretty rapid, from an initial chapbook that was published by Kenning Editions&#8212;ran by Patrick Durgin&#8212;in 2001 called Hovercraft, and then my first book in 2003, Dearhead Nation, from Tougher Disguises Press, edited by James Mets. Then another book that next year by Mike McGhee's Combo Books&#8212;A Thousand Devils. A couple books at the end of the decade from Edge, edited by Rod Smith, and lots of journals and anthologies in the middle there. And a few other chapbooks that I've neglected to mention.",career,
 ,DB:,"And now, the project that you're working on is the &quot;Sonograms&quot;?",career,
 ,KM:,"That's my chief project, yeah.",career,
 ,DB:,"OK. But you have other ones going?",career,
 ,KM:,"Well, that's the one that I consciously think of as a project that I'm in the middle of. Occasionally, I'll write something just on a whim, but yeah, that's the main project.",career,
 ,DB:,"So, we'll sort of talk about the couple of different steps in the writing process, and then we're going to go through kind of how it was in the early stages of your writing and how it's changed. And so, my kind of way of thinking about it is there's the &quot;compositional&quot; stage&#8212;which is where you're kind of creating it&#8212;and then you have the &quot;revision&quot; stage. Then you kind of have the &quot;organizational/archival&quot; stage, which is when you're putting it into books and getting it published. So, those are the three stages to talk about, and then how those have changed over the course of time. Sort of like three-by-three.",,
 ,KM:,"Sure.",,
 [00:09:40],DB:,"So, when you first started writing&#8212;and this is even before you started writing professionally, maybe before when you were trying to find those language poetry journals&#8212;what was your composition process? Or, how were you writing? What were you doing?",early,580
 ,KM:,"It's really hard to reconstruct something that long ago. I don't think I have much of a method. I think I was really just kind of feeling around in the dark. So, I took a couple of creative writing classes in junior college. I took one as an undergrad that didn't really work for me. I mean I passed, but it didn't do anything for me. But yeah, I would just occasionally feel inspired to write something. I mean, it was very shapeless.",early,
 ,DB:,"Yeah. So, how did you come to find the writing that you liked? I mean, to find the language poetry, to find the journals that you were sending out to?",early,
 ,KM:,"I don't remember what led me to it, but I remember just surfing the web. I think one of the very first journals that caught my attention was Combo by Mike McGhee. They published Clark Coolidge and other language poets and younger poets I hadn't heard of. And at least some of it was online, I think, if I remember correctly. It was like limited digital sampling. And I just emailed them saying, &quot;Hey, I just want to go about submitting work,&quot; or something like that. They liked the work, and I was published in there several times. It's the same thing with Kenning, which was also a journal&#8212;Patrick Durgin's journal. I think my first publication actually was in Fourteen Hills from San Francisco State. I went to a group reading for the contributors to that issue and met a lot of Bay Area poets. So, I established a connection with&#8212;I forget what the original question was now.",early,
 ,DB:,"Oh, it's fine. That's actually kind of where I'm pushing you. So, your writing styles in the beginning, your ways of composition&#8212;they're kind of formless&#8212;",,
